Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-10-18,77.589996,78.18,77.220001,77.449997,65.028419,6818700,1275
2018-10-19,77.5,78.370003,77.5,78.120003,65.590996,5357300,1276
2018-10-22,78.190002,78.580002,77.029999,77.029999,64.675812,7499300,1277
2018-10-23,76.769997,77.860001,76.440002,77.370003,64.961273,6988400,1278
2018-10-24,77.57,78.779999,77.419998,78.099998,65.574196,6016200,1279
2018-10-25,78.199997,79.529999,77.860001,79.099998,66.413803,6215700,1280
2018-10-26,79.18,79.18,76.68,77.199997,64.818527,11721400,1281
2018-10-29,77.720001,78.720001,77.690002,78.18,65.641365,7159600,1282
2018-10-30,78.300003,79.849998,78.099998,79.25,66.539757,9053000,1283
2018-10-31,79.220001,79.379997,78.169998,78.32,65.758904,8322000,1284
2018-11-01,78.379997,78.849998,78.029999,78.690002,66.069565,6062700,1285
2018-11-02,78.839996,78.860001,77.150002,78.040001,65.523819,7609100,1286
2018-11-05,78.199997,79.459999,78.18,79.199997,66.497765,6753000,1287
2018-11-06,79.279999,79.629997,79.080002,79.599998,66.833626,4127900,1288
2018-11-07,79.949997,80.580002,79.519997,80.550003,67.631256,7559200,1289
2018-11-08,80.419998,80.669998,79.949997,80.610001,67.681625,3559700,1290
2018-11-09,80.519997,80.870003,80.160004,80.599998,67.673233,3388500,1291
2018-11-12,80.709999,81.43,80.540001,80.760002,67.807587,4969800,1292
2018-11-13,80.82,81.129997,80.190002,80.68,67.740402,4882600,1293
2018-11-14,80.790001,81,80.099998,80.480003,67.572487,4545800,1294
2018-11-15,80.239998,80.279999,79.129997,79.93,67.110703,6413700,1295
2018-11-16,79.779999,80.910004,79.699997,80.790001,67.832771,4347600,1296
2018-11-19,80.93,81.489998,80.410004,80.900002,67.925117,7117500,1297
2018-11-20,80.5,81.139999,80.059998,80.07,67.228241,5295700,1298
2018-11-21,80.059998,80.809998,79.730003,80.139999,67.287018,4139600,1299
2018-11-23,79.879997,80.349998,79.510002,79.980003,67.152672,2815500,1300
2018-11-26,80.269997,80.480003,79.760002,80.129997,67.278618,4422200,1301
2018-11-27,80.059998,80.480003,79.739998,80.470001,67.564095,5183600,1302
2018-11-28,80.5,81.260002,80.150002,81.190002,68.16861,8681300,1303
2018-11-29,81.139999,81.610001,80.660004,81.209999,68.185394,5681000,1304
2018-11-30,81.410004,82.050003,81.129997,81.980003,68.831909,6641000,1305
2018-12-03,82.480003,82.559998,81.559998,82.419998,69.20134,7407000,1306
2018-12-04,82.349998,82.629997,80.989998,81.199997,68.177002,9346700,1307
2018-12-06,80.75,83.309998,80.019997,83.209999,69.864639,15059500,1308
2018-12-07,82.940002,83.089996,81.809998,82.120003,68.949471,9987800,1309
2018-12-10,82.169998,82.239998,80.580002,81.589996,68.504463,5804300,1310
2018-12-11,82.059998,82.389999,81.629997,81.629997,68.538025,5108800,1311
2018-12-12,82.120003,82.25,80.260002,80.370003,67.480141,6943900,1312
2018-12-13,79.519997,80.5,79.449997,79.879997,67.870087,6131600,1313
2018-12-14,79.580002,80.010002,79.239998,79.650002,67.674706,10390400,1314
2018-12-17,79.739998,79.989998,76.470001,76.650002,65.125732,20329300,1315
2018-12-18,77.489998,77.959999,77.07,77.440002,65.796967,9575700,1316
2018-12-19,77.459999,78,76.279999,76.589996,65.07476,10760000,1317
2018-12-20,76.489998,76.720001,74.889999,75.440002,64.097672,13284100,1318
2018-12-21,75.610001,77.019997,74.32,74.389999,63.20554,16609300,1319
2018-12-24,74.080002,74.330002,71.68,71.739998,60.953949,9335800,1320
2018-12-26,71.889999,74.139999,71.080002,74.139999,62.993107,16977000,1321
2018-12-27,73.589996,74.209999,72.019997,74.129997,62.984627,12102300,1322
2018-12-28,74.910004,75.18,73.800003,74.370003,63.188538,12729300,1323
2018-12-31,74.309998,74.720001,73.300003,74.57,63.358452,15750600,1324
2019-01-02,73.559998,73.699997,72.529999,72.949997,61.982018,12880400,1325
2019-01-03,72.769997,74.57,72.709999,73.459999,62.415344,12264300,1326
2019-01-04,73.739998,75.019997,73.300003,74.32,63.146053,9389000,1327
2019-01-07,74.599998,75.610001,74.400002,75.050003,63.766293,9227900,1328
2019-01-08,75.529999,76.790001,75.330002,76.599998,65.083267,10761000,1329
2019-01-09,76.779999,76.870003,75.760002,76.489998,64.989792,6434200,1330
2019-01-10,76.25,77.75,76.080002,77.529999,65.873428,8671800,1331
2019-01-11,77.459999,77.830002,77.099998,77.75,66.060356,5141900,1332
2019-01-14,77.5,77.940002,77.18,77.489998,65.839439,4934500,1333
2019-01-15,77.599998,78.419998,77.57,78.230003,66.468201,5377200,1334
2019-01-16,78.209999,79.059998,78.099998,78.779999,66.935493,6164000,1335
2019-01-17,78.629997,79.199997,78.470001,79.160004,67.258354,4327000,1336
2019-01-18,79.489998,79.5,78.82,79.43,67.487755,6397100,1337
2019-01-22,79.260002,79.540001,78.580002,79.190002,67.283867,6062600,1338
2019-01-23,79.330002,79.400002,78.68,79.199997,67.292343,3972000,1339
2019-01-24,78.970001,79.650002,78.690002,79.470001,67.521744,4142500,1340
2019-01-25,79.739998,80.519997,79.589996,80.459999,68.362915,5713400,1341
2019-01-28,80.309998,81.330002,80.059998,81.25,69.034142,5471200,1342
2019-01-29,81.129997,81.93,80.970001,81.889999,69.577911,4832200,1343
2019-01-30,81.919998,82.849998,81.830002,82.550003,70.138695,6635900,1344
2019-01-31,82.449997,83.470001,81.779999,83.410004,70.869392,13041700,1345
2019-02-01,83.489998,83.75,81.720001,82.879997,70.419044,16142500,1346
2019-02-04,82.860001,83.5,82.199997,83.5,70.945854,13612800,1347
2019-02-05,83.580002,84.029999,83.059998,83.980003,71.353676,10279100,1348
2019-02-06,83.669998,83.889999,83.160004,83.43,70.886375,8419900,1349
2019-02-07,83.18,84.220001,82.910004,84.120003,71.472641,8823200,1350
2019-02-08,83.800003,84.449997,83.650002,84.120003,71.472641,6853900,1351
2019-02-11,84.25,84.510002,83.959999,84.349998,71.668045,4999200,1352
2019-02-12,84.550003,84.550003,83.510002,83.82,71.217743,8588900,1353
2019-02-13,83.830002,84.330002,83.519997,84.25,71.583092,5697000,1354
2019-02-14,84.379997,84.839996,83.989998,84.519997,71.812485,6928100,1355
2019-02-15,84.739998,85.099998,84.540001,85.089996,72.296791,4998600,1356
2019-02-19,84.910004,85.269997,84.75,85.07,72.279816,5981200,1357
2019-02-20,85.010002,85.010002,83.980003,84.540001,71.829491,7918900,1358
2019-02-21,84.059998,84.699997,83.779999,84.620003,71.897453,4756900,1359
